
  _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   _Mach,ratio |   __VVI,__fpm |   Gload,norml |   Gload,axial |   Gload,_side |   _elev,yoke1 |   ailrn,yoke1 |   ruddr,yoke1 |   ____Q,rad/s |   ____P,rad/s |   ____R,rad/s |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   __mag,_comp |   mavar,__deg |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,south |   __lon,_west |   ____X,____m |   ____Y,____m |   ____Z,____m |   ___vX,__m/s |   ___vY,__m/s |   ___vZ,__m/s |   _dist,___ft |   _dist,___nm |   thro1,_part |   thro1,_part | 
      4.27224 |       7.59484 |       7.62439 |       4.71933 |       4.91641 |       8.77399 |       5.43091 |       0.01154 |     143.16685 |       0.98398 |       0.02805 |       0.02376 |      -0.00003 |      -0.00202 |      -0.01581 |       0.01308 |      -0.02571 |       0.84093 |      27.13840 |     -18.35096 |     253.40109 |     257.40088 |    -152.30241 |     -50.25085 |      39.43503 |      21.06463 |       1.49591 |     184.73766 |       3.65500 |      51.41941 |      -0.65909 |     274.77002 |      57.64318 |       1.00000 |     274.71069 |      50.00000 |      -2.00000 |  -11044.49219 |     -96.78123 |  -46700.36719 |       1.43911 |       0.87261 |      -1.74982 |     286.44989 |       0.04714 |       0.46060 |       0.46060 | 
      5.02914 |       8.67730 |       8.71110 |       4.98870 |       5.78743 |      10.02455 |       5.74089 |       0.01318 |     144.65463 |       0.95780 |       0.03353 |       0.00822 |      -0.00003 |      -0.00202 |      -0.01581 |       0.03867 |      -0.01298 |       0.84854 |      28.68445 |     -16.07535 |     258.47183 |     262.48648 |    -153.71841 |     -49.57251 |      49.86106 |      16.22197 |       1.48208 |     185.14973 |       3.65500 |      51.41941 |      -0.65909 |     275.02887 |      57.93461 |       1.00000 |     274.98199 |      50.00000 |      -2.00000 |  -11044.32910 |     -96.70325 |  -46700.53125 |       1.88386 |       0.71695 |      -1.58855 |     287.25388 |       0.04728 |       0.46136 |       0.46136 | 
      5.61696 |       9.73002 |       9.76795 |       5.44281 |       6.46388 |      11.24076 |       6.26348 |       0.01478 |     142.51863 |       0.94160 |       0.03867 |      -0.00373 |      -0.00003 |      -0.00202 |      -0.01581 |       0.06437 |      -0.01576 |       0.89241 |      30.37684 |     -13.22584 |     264.42197 |     268.45090 |    -154.24594 |     -50.06393 |      59.38866 |      10.76801 |       1.44559 |     185.89597 |       3.65500 |      51.41941 |      -0.65909 |     275.25290 |      58.20262 |       1.00000 |     275.21967 |      50.00000 |      -2.00000 |  -11044.09570 |     -96.63575 |  -46700.69531 |       2.36738 |       0.52314 |      -1.40070 |     288.21411 |       0.04743 |       0.46193 |       0.46193 | 
      5.95495 |      10.64255 |      10.68406 |       6.02158 |       6.85284 |      12.29500 |       6.92951 |       0.01617 |     136.65930 |       0.93081 |       0.04263 |      -0.01311 |      -0.00003 |      -0.00202 |      -0.01581 |       0.08641 |      -0.02639 |       0.95588 |      31.96837 |     -10.07221 |     270.75818 |     274.79730 |    -153.96370 |     -51.43585 |      66.84503 |       5.94176 |       1.39417 |     186.80276 |       3.65500 |      51.41941 |      -0.65908 |     275.40103 |      58.40100 |       1.00000 |     275.38126 |      50.00000 |      -2.00000 |  -11043.81934 |     -96.59113 |  -46700.83203 |       2.83293 |       0.32067 |      -1.21156 |     289.24307 |       0.04760 |       0.46225 |       0.46225 | 
      6.08490 |      11.44809 |      11.49276 |       6.68230 |       7.00237 |      13.22563 |       7.68986 |       0.01739 |     127.59296 |       0.92203 |       0.04556 |      -0.02153 |      -0.00003 |      -0.00202 |      -0.01581 |       0.10524 |      -0.03961 |       1.03111 |      33.37789 |      -6.60797 |     277.53281 |     281.57602 |    -153.03160 |     -53.44611 |      72.66959 |       1.90907 |       1.33176 |     188.48750 |       3.65500 |      51.41941 |      -0.65908 |     275.47443 |      58.53090 |       1.00000 |     275.46667 |      50.00000 |      -2.00000 |  -11043.50391 |     -96.56905 |  -46700.94531 |       3.27979 |       0.11452 |      -1.02345 |     290.34454 |       0.04778 |       0.46240 |       0.46240 | 
      5.99858 |      12.18451 |      12.23205 |       7.40194 |       6.90304 |      14.07640 |       8.51801 |       0.01851 |     115.65994 |       0.91408 |       0.04692 |      -0.02943 |      -0.00003 |      -0.00202 |      -0.01581 |       0.12191 |      -0.05344 |       1.11520 |      34.53329 |      -2.77813 |     284.86505 |     288.90393 |    -151.45320 |     -55.99514 |      77.34187 |      -1.44952 |       1.25971 |     191.23871 |       3.65500 |      51.41941 |      -0.65907 |     275.47678 |      58.59568 |       1.00000 |     275.48062 |      50.00000 |      -2.00000 |  -11043.15332 |     -96.56841 |  -46701.03906 |       3.71415 |      -0.09633 |      -0.83417 |     291.53473 |       0.04798 |       0.46240 |       0.46240 | 
      5.68616 |      12.88119 |      12.93144 |       8.19333 |       6.54352 |      14.88124 |       9.42871 |       0.01957 |     100.95744 |       0.96351 |       0.04797 |      -0.06438 |      -0.00003 |      -0.25850 |      -0.01581 |       0.13546 |      -0.13032 |       1.20815 |      35.35080 |       1.41237 |     292.97418 |     296.99774 |    -148.71848 |     -58.95628 |      81.55665 |      -3.94127 |       1.15757 |     194.90930 |       3.65499 |      51.41941 |      -0.65907 |     275.41068 |      58.59917 |       1.00000 |     275.42505 |      50.00000 |      -2.00000 |  -11042.75977 |     -96.58841 |  -46701.11328 |       4.15947 |      -0.28971 |      -0.61743 |     292.85065 |       0.04820 |       0.46232 |       0.46232 | 
      5.15713 |      13.52781 |      13.58057 |       9.01560 |       5.93472 |      15.62824 |      10.37496 |       0.02055 |      84.40627 |       0.95059 |       0.04596 |      -0.07391 |      -0.00003 |      -0.28160 |      -0.01581 |       0.13632 |      -0.30463 |       1.30760 |      35.69761 |       5.27834 |     301.74387 |     305.73956 |    -145.68527 |     -62.61899 |      85.34959 |      -5.85730 |       1.02797 |     199.60051 |       3.65499 |      51.41941 |      -0.65906 |     275.28564 |      58.54919 |       1.00000 |     275.31039 |      50.00000 |      -2.00000 |  -11042.32812 |     -96.62613 |  -46701.16016 |       4.59862 |      -0.47332 |      -0.37407 |     294.28253 |       0.04843 |       0.46226 |       0.46226 | 
      4.36283 |      14.14822 |      14.20335 |       9.87782 |       5.02066 |      16.34493 |      11.36719 |       0.02150 |      65.55896 |       0.98148 |       0.04229 |      -0.08224 |      -0.00003 |      -0.28196 |      -0.01581 |       0.12288 |      -0.46354 |       1.41670 |      35.47581 |       8.67372 |     311.42719 |     315.38147 |    -142.34801 |     -67.29812 |      88.91293 |      -7.43056 |       0.88768 |     205.60648 |       3.65499 |      51.41941 |      -0.65906 |     275.09570 |      58.37541 |       0.00000 |     275.12994 |      50.00000 |      -2.00000 |  -11041.84375 |     -96.68336 |  -46701.18359 |       5.03801 |      -0.65717 |      -0.09560 |     295.88458 |       0.04870 |       0.46218 |       0.46218 | 
      3.30925 |      14.70559 |      14.76285 |      10.73241 |       3.80822 |      16.98878 |      12.35064 |       0.02234 |      46.17320 |       1.04425 |       0.03613 |      -0.08928 |      -0.00003 |      -0.28591 |      -0.01581 |       0.10060 |      -0.56992 |       1.52645 |      34.64801 |      11.48788 |     321.32922 |     325.23404 |    -137.08813 |     -72.37354 |      92.30955 |      -8.28536 |       0.75131 |     212.42912 |       3.65499 |      51.41941 |      -0.65905 |     274.86133 |      58.26990 |       0.00000 |     274.90329 |      50.00000 |      -2.00000 |  -11041.33691 |     -96.75387 |  -46701.17969 |       5.45916 |      -0.79563 |       0.22017 |     297.55997 |       0.04897 |       0.46219 |       0.46219 | 
      1.97763 |      15.22089 |      15.28009 |      11.61745 |       2.27582 |      17.58402 |      13.36913 |       0.02313 |      26.39577 |       1.13965 |       0.02808 |      -0.10395 |      -0.00003 |      -0.38351 |      -0.01581 |       0.07200 |      -0.66709 |       1.63705 |      33.16046 |      13.90571 |     331.83264 |     335.68250 |    -125.76155 |     -77.28393 |      95.91428 |      -8.29784 |       0.61021 |     220.38275 |       3.65498 |      51.41941 |      -0.65904 |     274.59027 |      57.94659 |       0.00000 |     274.63651 |      50.00000 |      -2.00000 |  -11040.78516 |     -96.83524 |  -46701.13672 |       5.88249 |      -0.86253 |       0.60938 |     299.39664 |       0.04927 |       0.46244 |       0.46244 | 
      1.02121 |      15.60845 |      15.66910 |      12.48471 |       1.17519 |      18.03168 |      14.36715 |       0.02372 |       7.64019 |       1.18860 |       0.02183 |      -0.10672 |      -0.00003 |      -0.40867 |      -0.01581 |       0.03608 |      -0.77031 |       1.73596 |      31.01596 |      15.65570 |     342.72235 |     346.51852 |    -111.04597 |     -79.49237 |      99.58054 |      -7.79006 |       0.47037 |     229.53372 |       3.65498 |      51.41941 |      -0.65903 |     274.30560 |      57.87769 |       0.00000 |     274.35294 |      50.00000 |      -2.00000 |  -11040.18945 |     -96.92038 |  -46701.05469 |       6.27466 |      -0.87056 |       1.05909 |     301.38818 |       0.04960 |       0.46305 |       0.46305 | 
     -0.00007 |      15.99230 |      16.05438 |      13.30850 |      -0.00008 |      18.47505 |      15.31515 |       0.02430 |      -9.22334 |       1.26877 |       0.01311 |      -0.11276 |      -0.00003 |      -0.41339 |      -0.01581 |      -0.00377 |      -0.85675 |       1.84094 |      28.25230 |      16.58687 |     353.98181 |     357.73120 |     -82.41006 |     -81.21806 |     103.33901 |      -6.76913 |       0.33345 |     239.85689 |       3.65497 |      51.41941 |      -0.65902 |     274.02399 |      57.64480 |       0.00000 |     274.06946 |      50.00000 |      -2.00000 |  -11039.54980 |     -97.00416 |  -46700.92578 |       6.61534 |      -0.80699 |       1.56856 |     303.55002 |       0.04996 |       0.46399 |       0.46399 | 
      2.04249 |      16.33883 |      16.40219 |      14.07355 |       2.35046 |      18.87530 |      16.19556 |       0.02483 |     -22.92239 |       1.36389 |       0.00371 |      -0.11586 |      -0.00003 |      -0.41346 |      -0.01581 |      -0.04470 |      -0.91509 |       1.96553 |      24.88259 |      16.70203 |       5.90990 |       9.62334 |     -44.38441 |     -79.46285 |     107.27569 |      -5.07865 |       0.19856 |     251.19963 |       3.65497 |      51.41941 |      -0.65901 |     273.76978 |      57.48119 |       0.00000 |     273.80826 |      50.00000 |      -2.00000 |  -11038.85645 |     -97.07904 |  -46700.73438 |       6.88630 |      -0.64091 |       2.14164 |     305.92245 |       0.05035 |       0.46527 |       0.46527 | 
      4.02071 |      16.58878 |      16.65306 |      14.66993 |       4.62695 |      19.16400 |      16.88185 |       0.02521 |     -30.56270 |       1.44562 |      -0.00404 |      -0.10944 |      -0.00003 |      -0.41347 |      -0.01581 |      -0.08951 |      -0.94107 |       2.07735 |      21.50217 |      16.14284 |      16.91785 |      20.61189 |     -23.84801 |     -74.31725 |     110.77470 |      -2.98961 |       0.08902 |     261.20428 |       3.65497 |      51.41941 |      -0.65900 |     273.60406 |      57.49837 |       0.00000 |     273.63138 |      50.00000 |      -2.00000 |  -11038.21484 |     -97.12682 |  -46700.51172 |       7.04658 |      -0.39361 |       2.67319 |     308.15421 |       0.05072 |       0.46670 |       0.46670 | 
      6.37781 |      16.84145 |      16.90668 |      15.23126 |       7.33945 |      19.45586 |      17.52782 |       0.02559 |     -33.47736 |       1.39058 |      -0.01216 |      -0.04301 |      -0.00003 |      -0.00595 |      -0.01581 |      -0.12830 |      -0.76471 |       2.16613 |      17.62828 |      15.29319 |      28.99166 |      32.67913 |     -13.09530 |     -66.76349 |     114.05215 |      -1.09001 |       0.02377 |     271.95840 |       3.65496 |      51.41941 |      -0.65899 |     273.50552 |      57.29914 |       0.00000 |     273.51868 |      50.00000 |      -2.00000 |  -11037.51465 |     -97.15352 |  -46700.22266 |       7.15401 |      -0.14906 |       3.19298 |     310.64105 |       0.05112 |       0.46824 |       0.46824 | 
      8.51398 |      17.03835 |      17.10433 |      15.66407 |       9.79772 |      19.68331 |      18.02589 |       0.02589 |     -31.77989 |       1.38715 |      -0.01553 |      -0.02871 |      -0.00003 |      -0.00223 |      -0.01581 |      -0.12759 |      -0.54386 |       2.20248 |      14.19824 |      15.02734 |      39.57357 |      43.26623 |     -10.47093 |     -59.01316 |     116.65639 |       0.74640 |      -0.00767 |     281.53799 |       3.65496 |      51.41940 |      -0.65898 |     273.49036 |      57.46327 |       0.00000 |     273.48691 |      50.00000 |      -2.00000 |  -11036.90039 |     -97.15495 |  -46699.92969 |       7.20119 |       0.10497 |       3.61496 |     312.87152 |       0.05149 |       0.46947 |       0.46947 | 
     10.75976 |      17.23882 |      17.30560 |      16.07512 |      12.38211 |      19.91492 |      18.49892 |       0.02619 |     -25.71045 |       1.31679 |      -0.01565 |      -0.01296 |      -0.00003 |      -0.00204 |      -0.01581 |      -0.08275 |      -0.35024 |       2.18130 |      10.64631 |      15.15109 |      50.81926 |      54.52583 |      -9.95106 |     -50.18412 |     119.06623 |       2.47321 |      -0.02812 |     292.10196 |       3.65495 |      51.41940 |      -0.65897 |     273.55066 |      57.52471 |       0.00000 |     273.52783 |      50.00000 |      -2.00000 |  -11036.24023 |     -97.13284 |  -46699.57812 |       7.22152 |       0.35686 |       4.01387 |     315.32593 |       0.05190 |       0.47078 |       0.47078 | 
     12.83719 |      17.45470 |      17.52234 |      16.46945 |      14.77278 |      20.16434 |      18.95271 |       0.02652 |     -16.08376 |       1.25443 |      -0.01406 |       0.01018 |      -0.00003 |      -0.00202 |      -0.01581 |      -0.00035 |      -0.20616 |       2.07173 |       7.40641 |      15.43711 |      61.92693 |      65.65199 |      -9.96697 |     -41.20965 |     121.17661 |       3.79139 |      -0.02989 |     303.08823 |       3.65495 |      51.41940 |      -0.65896 |     273.68091 |      57.95343 |       0.00000 |     273.64145 |      50.00000 |      -2.00000 |  -11035.56348 |     -97.08910 |  -46699.18750 |       7.23310 |       0.56024 |       4.37649 |     317.89862 |       0.05232 |       0.47200 |       0.47200 | 
     14.55090 |      17.68827 |      17.75686 |      16.86262 |      16.74487 |      20.43423 |      19.40516 |       0.02688 |      -4.15087 |       1.19777 |      -0.01220 |       0.03269 |      -0.00003 |      -0.00202 |      -0.05694 |       0.10577 |      -0.10401 |       1.86840 |       4.83275 |      15.72816 |      72.28398 |      76.02661 |      -9.94513 |     -32.91068 |     123.11007 |       4.72049 |      -0.00533 |     314.20895 |       3.65494 |      51.41939 |      -0.65896 |     273.86560 |      58.19635 |       0.00000 |     273.81506 |      50.00000 |      -2.00000 |  -11034.88379 |     -97.02849 |  -46698.75781 |       7.24163 |       0.71390 |       4.72257 |     320.54248 |       0.05275 |       0.47317 |       0.47317 | 
     15.84620 |      17.92005 |      17.98959 |      17.24577 |      18.23548 |      20.70205 |      19.84608 |       0.02723 |       8.90053 |       1.19339 |      -0.01123 |       0.04866 |      -0.00003 |      -0.00202 |      -0.23569 |       0.21952 |      -0.03908 |       1.61811 |       3.14503 |      15.99542 |      81.46175 |      85.21685 |      -9.68069 |     -25.83359 |     124.97706 |       5.40542 |       0.03841 |     325.38205 |       3.65494 |      51.41939 |      -0.65895 |     274.08804 |      58.26948 |       0.00000 |     274.02847 |      50.00000 |      -2.00000 |  -11034.21094 |     -96.95618 |  -46698.30078 |       7.23722 |       0.83576 |       5.06324 |     323.21951 |       0.05320 |       0.47431 |       0.47431 | 
